customer_id,country,total_orders,total_revenue,first_order_date_only,last_order_date_only,customer_lifespan_days,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_avg_score,segment
15215,UNITED KINGDOM,3,734.94,2011-09-04,2011-10-24,50,47,3,734.94,3,3,3,333,3.0,Loyal Customers
16730,UNITED KINGDOM,3,743.11,2011-01-24,2011-10-18,267,53,3,743.11,3,3,3,333,3.0,Loyal Customers
18136,UNITED KINGDOM,3,784.33,2011-01-24,2011-10-07,256,64,3,784.33,3,3,3,333,3.0,Loyal Customers
15806,UNITED KINGDOM,3,784.58,2011-03-08,2011-10-24,230,47,3,784.58,3,3,3,333,3.0,Loyal Customers
15831,UNITED KINGDOM,3,801.76,2011-01-19,2011-10-12,266,59,3,801.76,3,3,3,333,3.0,Loyal Customers
13637,UNITED KINGDOM,3,809.25,2011-04-27,2011-10-18,174,53,3,809.25,3,3,3,333,3.0,Loyal Customers
16554,UNITED KINGDOM,3,837.1,2011-01-12,2011-10-28,289,43,3,837.1,3,3,3,333,3.0,Loyal Customers
15164,UNITED KINGDOM,3,843.05,2011-01-04,2011-10-02,271,69,3,843.05,3,3,3,333,3.0,Loyal Customers
17064,UNITED KINGDOM,3,859.35,2011-01-16,2011-10-12,269,59,3,859.35,3,3,3,333,3.0,Loyal Customers
15807,UNITED KINGDOM,3,903.9,2011-09-23,2011-10-20,27,51,3,903.9,3,3,3,333,3.0,Loyal Customers
14631,UNITED KINGDOM,3,1006.98,2011-02-14,2011-10-20,248,51,3,1006.98,3,3,4,334,3.33,Loyal Customers
14775,UNITED KINGDOM,3,1011.9,2010-12-02,2011-10-12,314,59,3,1011.9,3,3,4,334,3.33,Loyal Customers
17724,UNITED KINGDOM,3,1033.0,2011-07-24,2011-09-29,67,72,3,1033.0,3,3,4,334,3.33,Loyal Customers
14514,UNITED KINGDOM,3,1055.35,2011-01-12,2011-10-09,270,62,3,1055.35,3,3,4,334,3.33,Loyal Customers
15801,UNITED KINGDOM,3,1063.95,2011-08-22,2011-10-24,63,47,3,1063.95,3,3,4,334,3.33,Loyal Customers
13652,UNITED KINGDOM,3,1095.08,2010-12-06,2011-10-25,323,46,3,1095.08,3,3,4,334,3.33,Loyal Customers
13591,UNITED KINGDOM,3,1117.13,2011-03-18,2011-10-06,202,65,3,1117.13,3,3,4,334,3.33,Loyal Customers
15730,UNITED KINGDOM,3,1120.88,2011-05-17,2011-10-05,141,66,3,1120.88,3,3,4,334,3.33,Loyal Customers
15306,UNITED KINGDOM,3,1174.35,2011-07-14,2011-10-06,84,65,3,1174.35,3,3,4,334,3.33,Loyal Customers
12885,UNITED KINGDOM,3,1175.22,2011-08-08,2011-10-07,60,64,3,1175.22,3,3,4,334,3.33,Loyal Customers
16950,UNITED KINGDOM,3,1178.56,2010-12-07,2011-10-14,311,57,3,1178.56,3,3,4,334,3.33,Loyal Customers
16040,UNITED KINGDOM,3,1313.55,2011-03-16,2011-10-05,203,66,3,1313.55,3,3,4,334,3.33,Loyal Customers
16110,UNITED KINGDOM,3,1337.48,2011-02-01,2011-10-25,266,46,3,1337.48,3,3,4,334,3.33,Loyal Customers
14019,UNITED KINGDOM,3,1421.61,2011-07-24,2011-10-24,92,47,3,1421.61,3,3,4,334,3.33,Loyal Customers
13764,UNITED KINGDOM,3,1518.76,2011-01-06,2011-09-30,267,71,3,1518.76,3,3,4,334,3.33,Loyal Customers
14229,UNITED KINGDOM,3,1547.2,2011-01-10,2011-10-19,282,52,3,1547.2,3,3,4,334,3.33,Loyal Customers
15620,UNITED KINGDOM,3,1553.18,2010-12-16,2011-10-14,302,57,3,1553.18,3,3,4,334,3.33,Loyal Customers
15826,UNITED KINGDOM,3,1654.31,2011-05-13,2011-10-14,154,57,3,1654.31,3,3,4,334,3.33,Loyal Customers
18235,UNITED KINGDOM,3,1796.48,2011-05-06,2011-09-29,146,72,3,1796.48,3,3,4,334,3.33,Loyal Customers
18287,UNITED KINGDOM,3,1837.28,2011-05-22,2011-10-28,159,43,3,1837.28,3,3,4,334,3.33,Loyal Customers
16102,UNITED KINGDOM,3,1842.14,2011-08-03,2011-10-28,86,43,3,1842.14,3,3,4,334,3.33,Loyal Customers
18204,UNITED KINGDOM,3,1993.7,2011-05-31,2011-09-29,121,72,3,1993.7,3,3,4,334,3.33,Loyal Customers
14001,UNITED KINGDOM,3,2043.08,2010-12-01,2011-10-25,328,46,3,2043.08,3,3,4,334,3.33,Loyal Customers
13517,UNITED KINGDOM,3,2128.42,2011-06-13,2011-10-11,120,60,3,2128.42,3,3,5,335,3.67,Loyal Customers
13344,UNITED KINGDOM,3,2543.72,2011-03-07,2011-10-03,210,68,3,2543.72,3,3,5,335,3.67,Loyal Customers
17317,UNITED KINGDOM,3,2600.34,2011-09-11,2011-10-24,43,47,3,2600.34,3,3,5,335,3.67,Loyal Customers
15321,UNITED KINGDOM,3,2748.31,2011-02-21,2011-09-30,221,71,3,2748.31,3,3,5,335,3.67,Loyal Customers
14535,UNITED KINGDOM,3,2864.19,2011-04-05,2011-10-10,188,61,3,2864.19,3,3,5,335,3.67,Loyal Customers
16940,UNITED KINGDOM,3,3049.88,2011-02-23,2011-10-18,237,53,3,3049.88,3,3,5,335,3.67,Loyal Customers
14175,UNITED KINGDOM,3,3222.3,2011-01-14,2011-10-11,270,60,3,3222.3,3,3,5,335,3.67,Loyal Customers
13373,UNITED KINGDOM,3,3312.25,2011-03-08,2011-10-10,216,61,3,3312.25,3,3,5,335,3.67,Loyal Customers
15786,UNITED KINGDOM,3,4932.2,2011-08-17,2011-10-24,68,47,3,4932.2,3,3,5,335,3.67,Loyal Customers
16462,UNITED KINGDOM,3,136.0,2011-03-01,2011-09-27,210,74,3,136.0,2,3,1,231,2.0,Need Attention
13003,UNITED KINGDOM,3,149.05,2011-05-09,2011-08-26,109,106,3,149.05,2,3,1,231,2.0,Need Attention
17440,UNITED KINGDOM,3,186.42,2011-04-06,2011-07-06,91,157,3,186.42,2,3,1,231,2.0,Need Attention
16866,UNITED KINGDOM,3,207.74,2011-07-01,2011-07-22,21,141,3,207.74,2,3,1,231,2.0,Need Attention
15462,UNITED KINGDOM,3,234.6,2011-06-05,2011-09-06,93,95,3,234.6,2,3,1,231,2.0,Need Attention
15577,UNITED KINGDOM,3,258.88,2011-02-07,2011-07-11,154,152,3,258.88,2,3,2,232,2.33,Need Attention
13242,UNITED KINGDOM,3,270.4,2011-05-10,2011-08-19,101,113,3,270.4,2,3,2,232,2.33,Need Attention
16473,UNITED KINGDOM,3,316.11,2011-01-07,2011-06-28,172,165,3,316.11,2,3,2,232,2.33,Need Attention
15675,UNITED KINGDOM,3,323.69,2011-03-04,2011-09-19,199,82,3,323.69,2,3,2,232,2.33,Need Attention
17615,UNITED KINGDOM,3,329.6,2011-05-01,2011-08-01,92,131,3,329.6,2,3,2,232,2.33,Need Attention
17045,UNITED KINGDOM,3,339.44,2011-04-06,2011-08-18,134,114,3,339.44,2,3,2,232,2.33,Need Attention
15334,UNITED KINGDOM,3,348.72,2011-06-19,2011-07-06,17,157,3,348.72,2,3,2,232,2.33,Need Attention
14500,UNITED KINGDOM,3,356.85,2011-06-03,2011-09-12,101,89,3,356.85,2,3,2,232,2.33,Need Attention
18155,UNITED KINGDOM,3,371.62,2011-02-21,2011-09-25,216,76,3,371.62,2,3,2,232,2.33,Need Attention
17765,UNITED KINGDOM,3,371.88,2011-03-28,2011-07-04,98,159,3,371.88,2,3,2,232,2.33,Need Attention
13856,UNITED KINGDOM,3,388.5,2011-05-20,2011-06-24,35,169,3,388.5,2,3,2,232,2.33,Need Attention
13873,UNITED KINGDOM,3,389.6,2011-02-03,2011-08-12,190,120,3,389.6,2,3,2,232,2.33,Need Attention
13140,UNITED KINGDOM,3,423.72,2010-12-08,2011-08-23,258,109,3,423.72,2,3,2,232,2.33,Need Attention
16324,UNITED KINGDOM,3,428.68,2011-06-15,2011-08-03,49,129,3,428.68,2,3,2,232,2.33,Need Attention
14460,UNITED KINGDOM,3,434.34,2011-02-02,2011-08-21,200,111,3,434.34,2,3,2,232,2.33,Need Attention
16948,UNITED KINGDOM,3,435.02,2011-01-18,2011-07-24,187,139,3,435.02,2,3,2,232,2.33,Need Attention
15646,UNITED KINGDOM,3,447.64,2010-12-02,2011-07-05,215,158,3,447.64,2,3,2,232,2.33,Need Attention
14513,UNITED KINGDOM,3,455.59,2011-02-24,2011-08-31,188,101,3,455.59,2,3,2,232,2.33,Need Attention
15026,UNITED KINGDOM,3,464.2,2011-03-07,2011-09-20,197,81,3,464.2,2,3,2,232,2.33,Need Attention
15036,UNITED KINGDOM,3,465.55,2011-06-13,2011-09-28,107,73,3,465.55,2,3,2,232,2.33,Need Attention
14013,UNITED KINGDOM,3,473.02,2011-03-09,2011-08-21,165,111,3,473.02,2,3,2,232,2.33,Need Attention
17950,UNITED KINGDOM,3,482.2,2010-12-09,2011-09-28,293,73,3,482.2,2,3,2,232,2.33,Need Attention
14681,UNITED KINGDOM,3,498.95,2011-05-12,2011-09-29,140,72,3,498.95,2,3,3,233,2.67,At Risk
14958,UNITED KINGDOM,3,499.68,2011-04-08,2011-07-15,98,148,3,499.68,2,3,3,233,2.67,At Risk
18017,UNITED KINGDOM,3,523.0,2011-02-02,2011-09-19,229,82,3,523.0,2,3,3,233,2.67,At Risk
17429,UNITED KINGDOM,3,524.92,2011-05-05,2011-08-03,90,129,3,524.92,2,3,3,233,2.67,At Risk
14463,UNITED KINGDOM,3,529.62,2011-05-18,2011-09-02,107,99,3,529.62,2,3,3,233,2.67,At Risk
13217,UNITED KINGDOM,3,533.98,2011-07-06,2011-08-09,34,123,3,533.98,2,3,3,233,2.67,At Risk
13000,UNITED KINGDOM,3,534.85,2010-12-10,2011-08-25,258,107,3,534.85,2,3,3,233,2.67,At Risk
16927,UNITED KINGDOM,3,543.05,2010-12-13,2011-08-16,246,116,3,543.05,2,3,3,233,2.67,At Risk
13946,UNITED KINGDOM,3,561.57,2011-03-17,2011-09-21,188,80,3,561.57,2,3,3,233,2.67,At Risk
17897,UNITED KINGDOM,3,566.6,2010-12-01,2011-06-20,201,173,3,566.6,2,3,3,233,2.67,At Risk
17616,UNITED KINGDOM,3,571.2,2010-12-07,2011-06-19,194,174,3,571.2,2,3,3,233,2.67,At Risk
13959,UNITED KINGDOM,3,598.2,2010-12-12,2011-09-21,283,80,3,598.2,2,3,3,233,2.67,At Risk
14133,UNITED KINGDOM,3,605.64,2011-01-28,2011-08-02,186,130,3,605.64,2,3,3,233,2.67,At Risk
15768,UNITED KINGDOM,3,621.83,2011-04-28,2011-08-16,110,116,3,621.83,2,3,3,233,2.67,At Risk
13539,UNITED KINGDOM,3,631.34,2011-02-03,2011-09-15,224,86,3,631.34,2,3,3,233,2.67,At Risk
14021,UNITED KINGDOM,3,631.9,2011-03-28,2011-07-07,101,156,3,631.9,2,3,3,233,2.67,At Risk
17312,UNITED KINGDOM,3,644.3,2011-07-03,2011-07-24,21,139,3,644.3,2,3,3,233,2.67,At Risk
17398,UNITED KINGDOM,3,653.38,2011-03-29,2011-08-17,141,115,3,653.38,2,3,3,233,2.67,At Risk
14818,UNITED KINGDOM,3,657.8,2011-03-31,2011-09-27,180,74,3,657.8,2,3,3,233,2.67,At Risk
13951,UNITED KINGDOM,3,674.45,2011-02-18,2011-06-16,118,177,3,674.45,2,3,3,233,2.67,At Risk
16872,UNITED KINGDOM,3,680.02,2011-06-08,2011-09-23,107,78,3,680.02,2,3,3,233,2.67,At Risk
12942,UNITED KINGDOM,3,683.9,2010-12-09,2011-07-31,234,132,3,683.9,2,3,3,233,2.67,At Risk
14880,UNITED KINGDOM,3,706.19,2011-02-24,2011-09-23,211,78,3,706.19,2,3,3,233,2.67,At Risk
14127,UNITED KINGDOM,3,709.71,2011-02-02,2011-08-09,188,123,3,709.71,2,3,3,233,2.67,At Risk
13249,UNITED KINGDOM,3,711.41,2011-03-23,2011-09-08,169,93,3,711.41,2,3,3,233,2.67,At Risk
17179,UNITED KINGDOM,3,711.79,2010-12-13,2011-06-14,183,179,3,711.79,2,3,3,233,2.67,At Risk
18062,UNITED KINGDOM,3,720.52,2011-01-06,2011-06-19,164,174,3,720.52,2,3,3,233,2.67,At Risk
16146,UNITED KINGDOM,3,734.13,2011-04-21,2011-07-05,75,158,3,734.13,2,3,3,233,2.67,At Risk
17146,UNITED KINGDOM,3,749.78,2010-12-16,2011-08-26,253,106,3,749.78,2,3,3,233,2.67,At Risk
17341,UNITED KINGDOM,3,781.36,2010-12-08,2011-07-06,210,157,3,781.36,2,3,3,233,2.67,At Risk
13016,UNITED KINGDOM,3,789.89,2011-08-08,2011-09-27,50,74,3,789.89,2,3,3,233,2.67,At Risk
17980,UNITED KINGDOM,3,811.45,2010-12-15,2011-06-27,194,166,3,811.45,2,3,3,233,2.67,At Risk
13280,UNITED KINGDOM,3,814.86,2011-01-06,2011-08-09,215,123,3,814.86,2,3,3,233,2.67,At Risk
16092,UNITED KINGDOM,3,817.86,2011-03-30,2011-08-17,140,115,3,817.86,2,3,3,233,2.67,At Risk
14803,UNITED KINGDOM,3,845.55,2011-02-20,2011-06-30,130,163,3,845.55,2,3,3,233,2.67,At Risk
13037,UNITED KINGDOM,3,881.07,2011-03-28,2011-07-24,118,139,3,881.07,2,3,3,233,2.67,At Risk
15799,UNITED KINGDOM,3,884.14,2011-01-09,2011-09-25,259,76,3,884.14,2,3,3,233,2.67,At Risk
13662,UNITED KINGDOM,3,897.76,2011-03-25,2011-09-15,174,86,3,897.76,2,3,3,233,2.67,At Risk
13038,UNITED KINGDOM,3,908.46,2011-02-22,2011-09-20,210,81,3,908.46,2,3,3,233,2.67,At Risk
16551,UNITED KINGDOM,3,922.12,2011-01-07,2011-09-05,241,96,3,922.12,2,3,3,233,2.67,At Risk
17048,UNITED KINGDOM,3,925.35,2011-01-12,2011-08-14,214,118,3,925.35,2,3,3,233,2.67,At Risk
14475,UNITED KINGDOM,3,925.85,2011-02-08,2011-09-29,233,72,3,925.85,2,3,3,233,2.67,At Risk
14006,UNITED KINGDOM,3,962.19,2011-01-31,2011-08-16,197,116,3,962.19,2,3,4,234,3.0,At Risk
15133,UNITED KINGDOM,3,982.42,2011-02-11,2011-08-04,174,128,3,982.42,2,3,4,234,3.0,At Risk
14223,UNITED KINGDOM,3,991.13,2011-03-20,2011-09-08,172,93,3,991.13,2,3,4,234,3.0,At Risk
16174,UNITED KINGDOM,3,1009.55,2011-07-11,2011-08-05,25,127,3,1009.55,2,3,4,234,3.0,At Risk
16572,UNITED KINGDOM,3,1009.6,2011-03-09,2011-08-04,148,128,3,1009.6,2,3,4,234,3.0,At Risk
13376,UNITED KINGDOM,3,1019.76,2011-04-19,2011-09-01,135,100,3,1019.76,2,3,4,234,3.0,At Risk
17033,UNITED KINGDOM,3,1030.14,2010-12-15,2011-09-14,273,87,3,1030.14,2,3,4,234,3.0,At Risk
15192,UNITED KINGDOM,3,1044.32,2010-12-09,2011-08-12,246,120,3,1044.32,2,3,4,234,3.0,At Risk
16214,UNITED KINGDOM,3,1062.75,2011-03-15,2011-06-22,99,171,3,1062.75,2,3,4,234,3.0,At Risk
14561,UNITED KINGDOM,3,1080.76,2011-06-08,2011-09-25,109,76,3,1080.76,2,3,4,234,3.0,At Risk
17047,UNITED KINGDOM,3,1100.9,2011-05-18,2011-09-15,120,86,3,1100.9,2,3,4,234,3.0,At Risk
14276,UNITED KINGDOM,3,1119.74,2011-02-23,2011-09-02,191,99,3,1119.74,2,3,4,234,3.0,At Risk
16807,UNITED KINGDOM,3,1121.59,2011-03-14,2011-07-20,128,143,3,1121.59,2,3,4,234,3.0,At Risk
13486,UNITED KINGDOM,3,1122.41,2011-07-07,2011-09-22,77,79,3,1122.41,2,3,4,234,3.0,At Risk
13330,UNITED KINGDOM,3,1140.93,2011-01-28,2011-09-08,223,93,3,1140.93,2,3,4,234,3.0,At Risk
13611,UNITED KINGDOM,3,1171.8,2010-12-15,2011-09-11,270,90,3,1171.8,2,3,4,234,3.0,At Risk
17058,UNITED KINGDOM,3,1179.89,2011-04-14,2011-09-19,158,82,3,1179.89,2,3,4,234,3.0,At Risk
17320,UNITED KINGDOM,3,1200.62,2010-12-06,2011-08-31,268,101,3,1200.62,2,3,4,234,3.0,At Risk
13055,UNITED KINGDOM,3,1214.41,2011-05-10,2011-09-22,135,79,3,1214.41,2,3,4,234,3.0,At Risk
17588,UNITED KINGDOM,3,1240.2,2011-04-21,2011-08-31,132,101,3,1240.2,2,3,4,234,3.0,At Risk
13848,UNITED KINGDOM,3,1255.0,2010-12-08,2011-09-08,274,93,3,1255.0,2,3,4,234,3.0,At Risk
16842,UNITED KINGDOM,3,1264.19,2011-02-10,2011-08-31,202,101,3,1264.19,2,3,4,234,3.0,At Risk
16951,UNITED KINGDOM,3,1277.75,2011-02-08,2011-07-28,170,135,3,1277.75,2,3,4,234,3.0,At Risk
17802,UNITED KINGDOM,3,1285.04,2010-12-02,2011-09-18,290,83,3,1285.04,2,3,4,234,3.0,At Risk
14973,UNITED KINGDOM,3,1314.45,2011-04-28,2011-08-24,118,108,3,1314.45,2,3,4,234,3.0,At Risk
12854,UNITED KINGDOM,3,1324.5,2011-01-25,2011-09-22,240,79,3,1324.5,2,3,4,234,3.0,At Risk
16317,UNITED KINGDOM,3,1341.65,2011-02-15,2011-08-12,178,120,3,1341.65,2,3,4,234,3.0,At Risk
13414,UNITED KINGDOM,3,1390.5,2011-02-16,2011-07-29,163,134,3,1390.5,2,3,4,234,3.0,At Risk
17083,UNITED KINGDOM,3,1405.78,2011-02-09,2011-08-22,194,110,3,1405.78,2,3,4,234,3.0,At Risk
14246,UNITED KINGDOM,3,1474.06,2011-04-08,2011-08-21,135,111,3,1474.06,2,3,4,234,3.0,At Risk
17002,UNITED KINGDOM,3,1493.73,2011-02-22,2011-09-15,205,86,3,1493.73,2,3,4,234,3.0,At Risk
16755,UNITED KINGDOM,3,1496.83,2011-01-28,2011-08-17,201,115,3,1496.83,2,3,4,234,3.0,At Risk
14267,UNITED KINGDOM,3,1516.24,2011-03-24,2011-06-30,98,163,3,1516.24,2,3,4,234,3.0,At Risk
14038,UNITED KINGDOM,3,1560.38,2011-05-16,2011-09-22,129,79,3,1560.38,2,3,4,234,3.0,At Risk
13425,UNITED KINGDOM,3,1624.21,2011-02-18,2011-08-23,186,109,3,1624.21,2,3,4,234,3.0,At Risk
15122,UNITED KINGDOM,3,1633.78,2011-02-15,2011-08-17,183,115,3,1633.78,2,3,4,234,3.0,At Risk
15549,UNITED KINGDOM,3,1689.51,2011-01-27,2011-09-23,239,78,3,1689.51,2,3,4,234,3.0,At Risk
17282,UNITED KINGDOM,3,1703.41,2011-02-13,2011-08-01,169,131,3,1703.41,2,3,4,234,3.0,At Risk
15067,UNITED KINGDOM,3,1744.76,2011-03-02,2011-09-22,204,79,3,1744.76,2,3,4,234,3.0,At Risk
13562,UNITED KINGDOM,3,1799.33,2011-04-08,2011-09-19,164,82,3,1799.33,2,3,4,234,3.0,At Risk
14305,UNITED KINGDOM,3,1858.96,2011-07-27,2011-09-29,64,72,3,1858.96,2,3,4,234,3.0,At Risk
14461,UNITED KINGDOM,3,2102.67,2011-03-23,2011-07-14,113,149,3,2102.67,2,3,5,235,3.33,At Risk
15797,UNITED KINGDOM,3,2192.4,2011-02-08,2011-08-18,191,114,3,2192.4,2,3,5,235,3.33,At Risk
13722,UNITED KINGDOM,3,2375.41,2011-03-02,2011-07-31,151,132,3,2375.41,2,3,5,235,3.33,At Risk
15980,UNITED KINGDOM,3,2398.86,2011-03-30,2011-09-12,166,89,3,2398.86,2,3,5,235,3.33,At Risk
15245,UNITED KINGDOM,3,2515.84,2011-03-23,2011-07-28,127,135,3,2515.84,2,3,5,235,3.33,At Risk
13851,UNITED KINGDOM,3,2651.46,2011-02-24,2011-09-05,193,96,3,2651.46,2,3,5,235,3.33,At Risk
13334,UNITED KINGDOM,3,3536.82,2011-02-07,2011-09-18,223,83,3,3536.82,2,3,5,235,3.33,At Risk
13124,UNITED KINGDOM,3,3866.33,2010-12-15,2011-09-11,270,90,3,3866.33,2,3,5,235,3.33,At Risk
13802,UNITED KINGDOM,3,4599.42,2011-02-01,2011-07-24,173,139,3,4599.42,2,3,5,235,3.33,At Risk
14865,UNITED KINGDOM,2,52.2,2010-12-02,2011-12-02,365,8,2,52.2,5,2,1,521,2.67,Promising
14785,UNITED KINGDOM,2,77.4,2011-11-24,2011-11-29,5,11,2,77.4,5,2,1,521,2.67,Promising
17468,UNITED KINGDOM,2,137.0,2011-11-25,2011-11-29,4,11,2,137.0,5,2,1,521,2.67,Promising
16852,UNITED KINGDOM,2,144.91,2011-06-16,2011-11-29,166,11,2,144.91,5,2,1,521,2.67,Promising
14354,UNITED KINGDOM,2,163.62,2011-11-09,2011-12-04,25,6,2,163.62,5,2,1,521,2.67,Promising
17737,UNITED KINGDOM,2,168.24,2011-10-12,2011-11-30,49,10,2,168.24,5,2,1,521,2.67,Promising
18282,UNITED KINGDOM,2,178.05,2011-08-05,2011-12-02,119,8,2,178.05,5,2,1,521,2.67,Promising
16620,UNITED KINGDOM,2,178.96,2011-03-24,2011-12-06,257,4,2,178.96,5,2,1,521,2.67,Promising
17436,UNITED KINGDOM,2,216.3,2011-04-27,2011-12-08,225,2,2,216.3,5,2,1,521,2.67,Promising
14960,UNITED KINGDOM,2,221.27,2011-06-21,2011-12-01,163,9,2,221.27,5,2,1,521,2.67,Promising
18101,UNITED KINGDOM,2,223.65,2011-07-19,2011-11-28,132,12,2,223.65,5,2,1,521,2.67,Promising
18030,UNITED KINGDOM,2,230.65,2011-10-28,2011-12-05,38,5,2,230.65,5,2,1,521,2.67,Promising
15690,UNITED KINGDOM,2,239.76,2011-08-31,2011-12-05,96,5,2,239.76,5,2,1,521,2.67,Promising
14658,UNITED KINGDOM,2,247.15,2011-08-14,2011-12-04,112,6,2,247.15,5,2,1,521,2.67,Promising
18005,UNITED KINGDOM,2,249.72,2011-10-23,2011-12-06,44,4,2,249.72,5,2,2,522,3.0,Promising
13404,UNITED KINGDOM,2,252.49,2011-05-11,2011-12-08,211,2,2,252.49,5,2,2,522,3.0,Promising
14452,UNITED KINGDOM,2,264.44,2011-09-07,2011-11-29,83,11,2,264.44,5,2,2,522,3.0,Promising
12962,UNITED KINGDOM,2,266.39,2011-08-18,2011-12-02,106,8,2,266.39,5,2,2,522,3.0,Promising
14520,UNITED KINGDOM,2,270.6,2011-02-22,2011-12-08,289,2,2,270.6,5,2,2,522,3.0,Promising
17254,UNITED KINGDOM,2,272.44,2011-11-24,2011-12-05,11,5,2,272.44,5,2,2,522,3.0,Promising
16313,UNITED KINGDOM,2,274.15,2011-10-21,2011-12-06,46,4,2,274.15,5,2,2,522,3.0,Promising
16149,UNITED KINGDOM,2,280.52,2011-07-20,2011-12-05,138,5,2,280.52,5,2,2,522,3.0,Promising
15054,UNITED KINGDOM,2,302.1,2011-10-30,2011-11-27,28,13,2,302.1,5,2,2,522,3.0,Promising
13083,UNITED KINGDOM,2,303.75,2011-09-25,2011-12-05,71,5,2,303.75,5,2,2,522,3.0,Promising
17237,UNITED KINGDOM,2,314.69,2011-11-17,2011-11-28,11,12,2,314.69,5,2,2,522,3.0,Promising
15101,UNITED KINGDOM,2,317.53,2010-12-15,2011-12-01,351,9,2,317.53,5,2,2,522,3.0,Promising
17157,UNITED KINGDOM,2,319.0,2011-06-16,2011-12-02,169,8,2,319.0,5,2,2,522,3.0,Promising
16322,UNITED KINGDOM,2,326.75,2011-11-03,2011-12-08,35,2,2,326.75,5,2,2,522,3.0,Promising
15714,UNITED KINGDOM,2,330.88,2011-09-23,2011-11-28,66,12,2,330.88,5,2,2,522,3.0,Promising
17221,UNITED KINGDOM,2,335.13,2011-11-03,2011-12-02,29,8,2,335.13,5,2,2,522,3.0,Promising
13068,UNITED KINGDOM,2,344.0,2011-01-24,2011-11-29,309,11,2,344.0,5,2,2,522,3.0,Promising
17668,UNITED KINGDOM,2,347.75,2011-11-01,2011-12-08,37,2,2,347.75,5,2,2,522,3.0,Promising
18112,UNITED KINGDOM,2,352.69,2011-06-26,2011-11-27,154,13,2,352.69,5,2,2,522,3.0,Promising
13173,UNITED KINGDOM,2,353.65,2010-12-07,2011-12-05,363,5,2,353.65,5,2,2,522,3.0,Promising
13780,UNITED KINGDOM,2,360.01,2011-06-22,2011-12-02,163,8,2,360.01,5,2,2,522,3.0,Promising
14448,UNITED KINGDOM,2,375.35,2010-12-10,2011-11-30,355,10,2,375.35,5,2,2,522,3.0,Promising
14594,UNITED KINGDOM,2,379.83,2010-12-01,2011-12-02,366,8,2,379.83,5,2,2,522,3.0,Promising
17031,UNITED KINGDOM,2,380.35,2011-07-08,2011-11-28,143,12,2,380.35,5,2,2,522,3.0,Promising
13657,UNITED KINGDOM,2,382.14,2011-05-22,2011-11-29,191,11,2,382.14,5,2,2,522,3.0,Promising
17250,UNITED KINGDOM,2,384.52,2011-03-23,2011-12-06,258,4,2,384.52,5,2,2,522,3.0,Promising
17711,UNITED KINGDOM,2,385.1,2011-02-23,2011-11-29,279,11,2,385.1,5,2,2,522,3.0,Promising
17595,UNITED KINGDOM,2,388.79,2011-11-02,2011-11-27,25,13,2,388.79,5,2,2,522,3.0,Promising
15883,UNITED KINGDOM,2,396.48,2011-11-06,2011-12-07,31,3,2,396.48,5,2,2,522,3.0,Promising
18154,UNITED KINGDOM,2,399.19,2011-10-27,2011-12-06,40,4,2,399.19,5,2,2,522,3.0,Promising
13255,UNITED KINGDOM,2,399.51,2010-12-01,2011-11-30,364,10,2,399.51,5,2,2,522,3.0,Promising
18001,UNITED KINGDOM,2,417.23,2011-09-14,2011-11-27,74,13,2,417.23,5,2,2,522,3.0,Promising
17232,UNITED KINGDOM,2,421.52,2011-11-25,2011-12-07,12,3,2,421.52,5,2,2,522,3.0,Promising
16119,UNITED KINGDOM,2,423.36,2011-09-28,2011-12-01,64,9,2,423.36,5,2,2,522,3.0,Promising
16968,UNITED KINGDOM,2,439.43,2011-08-24,2011-12-05,103,5,2,439.43,5,2,2,522,3.0,Promising
13954,UNITED KINGDOM,2,439.92,2011-09-30,2011-12-08,69,2,2,439.92,5,2,2,522,3.0,Promising
18158,UNITED KINGDOM,2,453.4,2011-09-12,2011-11-30,79,10,2,453.4,5,2,2,522,3.0,Promising
14470,UNITED KINGDOM,2,461.19,2011-02-25,2011-11-28,276,12,2,461.19,5,2,2,522,3.0,Promising
15877,UNITED KINGDOM,2,493.28,2011-11-22,2011-12-08,16,2,2,493.28,5,2,3,523,3.33,Promising
16368,UNITED KINGDOM,2,497.43,2011-11-11,2011-12-07,26,3,2,497.43,5,2,3,523,3.33,Promising
17495,UNITED KINGDOM,2,497.56,2011-11-01,2011-12-02,31,8,2,497.56,5,2,3,523,3.33,Promising
16561,UNITED KINGDOM,2,511.12,2011-10-11,2011-12-04,54,6,2,511.12,5,2,3,523,3.33,Promising
17290,UNITED KINGDOM,2,525.24,2011-11-23,2011-12-06,13,4,2,525.24,5,2,3,523,3.33,Promising
16811,UNITED KINGDOM,2,547.07,2011-11-22,2011-12-05,13,5,2,547.07,5,2,3,523,3.33,Promising
17503,UNITED KINGDOM,2,558.96,2011-11-01,2011-12-07,36,3,2,558.96,5,2,3,523,3.33,Promising
16933,UNITED KINGDOM,2,563.23,2011-04-14,2011-12-08,238,2,2,563.23,5,2,3,523,3.33,Promising
14023,UNITED KINGDOM,2,584.07,2011-04-03,2011-12-02,243,8,2,584.07,5,2,3,523,3.33,Promising
13311,UNITED KINGDOM,2,598.57,2011-07-12,2011-12-05,146,5,2,598.57,5,2,3,523,3.33,Promising
17119,UNITED KINGDOM,2,606.91,2011-10-11,2011-12-06,56,4,2,606.91,5,2,3,523,3.33,Promising
